Timestamp,GHI_Wm2,AOD_Dust,Tamb_C,Tcell_C,PlantCapacity_kWp,Pout_kW
04/18/2023 06:00,0.0,0.55,18.38,18.38,300.0,0.0
04/18/2023 07:00,7.63,0.473,20.92,21.16,300.0,2.97
04/18/2023 08:00,0.0,0.579,22.1,22.1,300.0,0.0
04/18/2023 09:00,0.0,0.48,20.62,20.62,300.0,0.02
04/18/2023 10:00,25.33,0.483,22.16,22.95,300.0,3.8
04/18/2023 11:00,27.45,1.106,24.99,25.85,300.0,6.9
04/18/2023 12:00,0.0,0.524,23.39,23.39,300.0,0.04
04/18/2023 13:00,236.53,0.613,21.69,29.08,300.0,52.75
04/18/2023 14:00,417.79,0.499,24.71,37.77,300.0,90.26
04/18/2023 15:00,600.1,0.75,27.98,46.74,300.0,113.36
04/18/2023 16:00,735.86,0.496,26.76,49.76,300.0,156.36
04/18/2023 17:00,830.36,0.752,30.43,56.38,300.0,145.54
04/18/2023 18:00,840.72,0.951,28.87,55.14,300.0,140.22
04/18/2023 19:00,838.68,0.665,29.97,56.18,300.0,155.43
04/18/2023 20:00,0.0,0.652,29.11,29.11,300.0,0.42
04/18/2023 21:00,0.0,0.708,29.7,29.7,300.0,3.58
04/18/2023 22:00,0.0,0.469,29.28,29.28,300.0,1.91
04/18/2023 23:00,0.0,0.715,25.76,25.76,300.0,0.0
04/19/2023 00:00,0.0,0.533,26.62,26.62,300.0,0.0
04/19/2023 01:00,0.0,0.568,24.23,24.23,300.0,2.47
04/19/2023 02:00,0.0,0.54,24.18,24.18,300.0,0.0
04/19/2023 03:00,0.0,0.797,22.3,22.3,300.0,0.0
04/19/2023 04:00,0.0,0.511,23.81,23.81,300.0,0.0
04/19/2023 05:00,0.0,0.52,22.79,22.79,300.0,1.14
04/19/2023 06:00,0.0,0.794,21.3,21.3,300.0,0.0
04/19/2023 07:00,20.77,0.486,18.06,18.71,300.0,6.26
04/19/2023 08:00,0.0,0.607,19.64,19.64,300.0,0.0
04/19/2023 09:00,28.23,0.528,17.94,18.82,300.0,6.64
04/19/2023 10:00,0.0,0.579,20.24,20.24,300.0,0.0
04/19/2023 11:00,4.09,0.51,22.22,22.35,300.0,2.16
04/19/2023 12:00,23.58,0.648,23.78,24.51,300.0,5.09
04/19/2023 13:00,200.4,0.467,24.2,30.46,300.0,49.44
04/19/2023 14:00,401.95,0.69,26.68,39.24,300.0,82.53
04/19/2023 15:00,592.6,0.487,26.47,44.99,300.0,126.65
04/19/2023 16:00,747.14,0.614,26.94,50.29,300.0,150.99
04/19/2023 17:00,788.26,0.525,29.63,54.27,300.0,161.22
04/19/2023 18:00,810.26,0.612,30.48,55.8,300.0,157.3
04/19/2023 19:00,831.35,0.913,28.83,54.81,300.0,140.86
04/19/2023 20:00,0.0,0.6,30.36,30.36,300.0,0.0
04/19/2023 21:00,0.0,0.756,29.18,29.18,300.0,0.0
04/19/2023 22:00,0.0,0.508,26.1,26.1,300.0,0.05
04/19/2023 23:00,0.0,0.688,28.98,28.98,300.0,0.0
04/20/2023 00:00,0.0,0.491,25.5,25.5,300.0,4.15
04/20/2023 01:00,0.0,0.602,26.72,26.72,300.0,0.0
04/20/2023 02:00,0.0,0.685,22.63,22.63,300.0,0.08
04/20/2023 03:00,0.0,0.452,22.56,22.56,300.0,0.38
04/20/2023 04:00,0.0,0.535,21.79,21.79,300.0,2.46
04/20/2023 05:00,0.0,0.525,23.2,23.2,300.0,0.0
04/20/2023 06:00,30.75,0.618,19.81,20.77,300.0,3.66
04/20/2023 07:00,4.23,0.536,18.5,18.63,300.0,3.78
04/20/2023 08:00,0.0,0.722,20.48,20.48,300.0,0.16
04/20/2023 09:00,0.0,0.637,19.78,19.78,300.0,1.62
04/20/2023 10:00,27.06,0.711,21.79,22.64,300.0,7.46
04/20/2023 11:00,29.32,0.537,19.88,20.8,300.0,8.9
04/20/2023 12:00,0.0,0.667,22.75,22.75,300.0,0.0
04/20/2023 13:00,218.66,0.493,27.35,34.18,300.0,48.1
04/20/2023 14:00,425.87,1.27,24.58,37.89,300.0,60.25
04/20/2023 15:00,580.0,0.495,26.51,44.64,300.0,123.23
04/20/2023 16:00,733.39,0.563,24.95,47.86,300.0,151.03
04/20/2023 17:00,819.34,0.748,27.19,52.8,300.0,148.9
04/20/2023 18:00,870.94,0.573,29.96,57.17,300.0,168.72
04/20/2023 19:00,843.38,0.522,29.27,55.63,300.0,171.17
04/20/2023 20:00,0.0,0.662,30.86,30.86,300.0,2.69
04/20/2023 21:00,0.0,0.478,30.4,30.4,300.0,0.0
04/20/2023 22:00,0.0,0.474,27.29,27.29,300.0,0.0
04/20/2023 23:00,0.0,0.533,30.0,30.0,300.0,2.54
04/21/2023 00:00,0.0,0.738,25.72,25.72,300.0,0.0
04/21/2023 01:00,0.0,0.641,25.23,25.23,300.0,2.96
04/21/2023 02:00,0.0,0.579,25.43,25.43,300.0,0.0
04/21/2023 03:00,0.0,0.49,26.14,26.14,300.0,0.21
04/21/2023 04:00,0.0,0.568,21.08,21.08,300.0,3.12
04/21/2023 05:00,0.0,0.576,21.77,21.77,300.0,0.0
04/21/2023 06:00,32.81,0.546,20.99,22.02,300.0,5.48
04/21/2023 07:00,0.0,0.514,21.24,21.24,300.0,0.0
04/21/2023 08:00,5.82,0.515,21.86,22.04,300.0,1.09
04/21/2023 09:00,47.85,0.46,19.65,21.15,300.0,16.87
04/21/2023 10:00,0.0,0.522,22.27,22.27,300.0,0.0
04/21/2023 11:00,0.0,0.622,23.55,23.55,300.0,0.0
04/21/2023 12:00,25.73,0.489,25.26,26.07,300.0,4.15
04/21/2023 13:00,204.13,0.471,24.55,30.92,300.0,47.71
04/21/2023 14:00,425.89,0.574,25.32,38.63,300.0,91.66
04/21/2023 15:00,591.16,0.694,25.67,44.14,300.0,114.37
04/21/2023 16:00,743.74,0.461,25.4,48.64,300.0,160.5
04/21/2023 17:00,804.54,0.482,28.21,53.35,300.0,172.13
04/21/2023 18:00,849.0,0.579,29.59,56.12,300.0,167.04
04/21/2023 19:00,832.55,0.82,29.75,55.77,300.0,146.03
04/21/2023 20:00,0.0,0.582,30.98,30.98,300.0,3.78
04/21/2023 21:00,0.0,0.563,27.74,27.74,300.0,0.0
04/21/2023 22:00,0.0,1.152,29.14,29.14,300.0,0.0
04/21/2023 23:00,0.0,0.785,31.61,31.61,300.0,0.0
04/22/2023 00:00,0.0,0.537,29.23,29.23,300.0,0.0
04/22/2023 01:00,0.0,0.894,27.45,27.45,300.0,0.0
04/22/2023 02:00,0.0,0.661,25.82,25.82,300.0,0.28
04/22/2023 03:00,0.0,0.514,23.39,23.39,300.0,0.43
04/22/2023 04:00,0.0,0.482,20.1,20.1,300.0,0.0
04/22/2023 05:00,0.0,0.49,22.38,22.38,300.0,0.49
04/22/2023 06:00,13.82,0.54,17.23,17.66,300.0,3.78
04/22/2023 07:00,28.72,0.48,19.92,20.81,300.0,4.26
04/22/2023 08:00,0.0,0.919,20.23,20.23,300.0,0.58
04/22/2023 09:00,9.7,0.501,19.73,20.04,300.0,3.43
04/22/2023 10:00,0.0,0.838,24.16,24.16,300.0,0.0
04/22/2023 11:00,7.31,0.616,24.44,24.66,300.0,4.54
04/22/2023 12:00,31.32,0.824,24.28,25.26,300.0,3.74
04/22/2023 13:00,231.99,0.471,22.55,29.8,300.0,51.67
04/22/2023 14:00,393.04,0.575,28.12,40.4,300.0,83.41
04/22/2023 15:00,615.09,0.493,27.46,46.68,300.0,132.79
04/22/2023 16:00,766.86,1.08,26.32,50.29,300.0,122.1
04/22/2023 17:00,823.39,0.775,28.82,54.55,300.0,149.03
04/22/2023 18:00,876.94,0.505,31.0,58.41,300.0,176.09
04/22/2023 19:00,814.02,0.935,29.17,54.6,300.0,135.11
04/22/2023 20:00,0.0,0.66,30.44,30.44,300.0,0.0
04/22/2023 21:00,0.0,0.6,30.54,30.54,300.0,0.35
04/22/2023 22:00,0.0,0.744,27.91,27.91,300.0,0.14
04/22/2023 23:00,0.0,0.588,28.36,28.36,300.0,0.0
04/23/2023 00:00,0.0,0.734,26.34,26.34,300.0,0.0
04/23/2023 01:00,0.0,0.62,27.98,27.98,300.0,0.0
04/23/2023 02:00,0.0,0.468,24.02,24.02,300.0,1.66
04/23/2023 03:00,0.0,0.536,24.52,24.52,300.0,0.6
04/23/2023 04:00,0.0,0.588,20.79,20.79,300.0,0.0
04/23/2023 05:00,0.0,0.624,20.14,20.14,300.0,1.59
04/23/2023 06:00,27.98,0.488,19.28,20.15,300.0,6.6
04/23/2023 07:00,19.09,0.667,20.12,20.71,300.0,2.3
04/23/2023 08:00,9.91,0.602,20.65,20.96,300.0,0.18
04/23/2023 09:00,2.91,0.715,21.1,21.19,300.0,0.0
04/23/2023 10:00,7.86,0.752,18.39,18.64,300.0,0.0
04/23/2023 11:00,0.0,0.822,21.59,21.59,300.0,0.0
04/23/2023 12:00,17.14,0.534,21.75,22.29,300.0,7.38
04/23/2023 13:00,200.71,0.536,24.89,31.16,300.0,45.68
04/23/2023 14:00,447.41,0.727,24.98,38.96,300.0,92.21
04/23/2023 15:00,632.83,0.476,26.55,46.33,300.0,137.37
04/23/2023 16:00,750.21,0.583,26.76,50.21,300.0,152.37
04/23/2023 17:00,828.53,0.487,31.5,57.39,300.0,167.9
04/23/2023 18:00,869.41,0.52,27.78,54.95,300.0,176.67
04/23/2023 19:00,774.82,1.009,29.61,53.82,300.0,124.06
04/23/2023 20:00,0.0,0.489,30.54,30.54,300.0,1.24
04/23/2023 21:00,0.0,0.488,29.83,29.83,300.0,0.0
04/23/2023 22:00,0.0,0.629,28.56,28.56,300.0,0.7
04/23/2023 23:00,0.0,0.462,26.2,26.2,300.0,0.63
04/24/2023 00:00,0.0,0.477,26.99,26.99,300.0,0.0
04/24/2023 01:00,0.0,0.691,25.38,25.38,300.0,0.0
04/24/2023 02:00,0.0,0.688,28.04,28.04,300.0,0.0
04/24/2023 03:00,0.0,0.51,27.63,27.63,300.0,2.16
04/24/2023 04:00,0.0,0.667,22.95,22.95,300.0,0.0
04/24/2023 05:00,0.0,0.592,19.88,19.88,300.0,0.66
04/24/2023 06:00,20.79,0.462,22.3,22.95,300.0,4.68
04/24/2023 07:00,0.0,0.461,19.22,19.22,300.0,2.13
04/24/2023 08:00,3.51,0.639,19.7,19.81,300.0,0.0
04/24/2023 09:00,25.8,0.514,19.75,20.56,300.0,6.7
04/24/2023 10:00,0.0,0.555,20.44,20.44,300.0,0.0
04/24/2023 11:00,3.59,0.464,21.46,21.57,300.0,1.65
04/24/2023 12:00,0.0,0.604,21.05,21.05,300.0,0.0
04/24/2023 13:00,216.65,0.566,23.18,29.95,300.0,45.06
04/24/2023 14:00,414.77,0.601,27.05,40.02,300.0,87.3
04/24/2023 15:00,608.77,0.501,26.77,45.79,300.0,130.79
04/24/2023 16:00,786.57,0.466,28.21,52.79,300.0,165.74
04/24/2023 17:00,810.94,0.482,25.71,51.05,300.0,171.05
04/24/2023 18:00,842.34,0.673,31.28,57.6,300.0,157.29
04/24/2023 19:00,810.19,0.874,29.33,54.64,300.0,140.77
04/24/2023 20:00,0.0,0.488,32.21,32.21,300.0,0.0
04/24/2023 21:00,0.0,0.803,30.59,30.59,300.0,2.03
04/24/2023 22:00,0.0,0.613,29.01,29.01,300.0,0.0
04/24/2023 23:00,0.0,0.955,26.54,26.54,300.0,2.59
04/25/2023 00:00,0.0,0.475,31.43,31.43,300.0,0.0
04/25/2023 01:00,0.0,0.623,28.17,28.17,300.0,0.0
04/25/2023 02:00,0.0,0.661,26.96,26.96,300.0,0.0
04/25/2023 03:00,0.0,0.482,27.1,27.1,300.0,0.0
04/25/2023 04:00,0.0,0.484,23.5,23.5,300.0,0.0
04/25/2023 05:00,0.0,0.534,24.16,24.16,300.0,2.81
04/25/2023 06:00,0.0,0.565,20.62,20.62,300.0,0.0
04/25/2023 07:00,0.0,0.662,21.94,21.94,300.0,0.0
04/25/2023 08:00,20.39,0.646,19.72,20.36,300.0,5.67
04/25/2023 09:00,23.2,0.693,20.08,20.81,300.0,7.38
04/25/2023 10:00,20.92,0.668,21.48,22.14,300.0,6.01
04/25/2023 11:00,0.0,0.498,20.23,20.23,300.0,2.12
04/25/2023 12:00,0.0,1.057,23.66,23.66,300.0,0.0
04/25/2023 13:00,240.17,0.509,23.9,31.41,300.0,54.31
04/25/2023 14:00,442.84,0.594,22.69,36.52,300.0,98.2
04/25/2023 15:00,607.32,0.609,26.27,45.25,300.0,126.9
04/25/2023 16:00,721.07,0.745,27.65,50.18,300.0,135.46
04/25/2023 17:00,842.64,0.75,30.48,56.81,300.0,153.84
04/25/2023 18:00,891.59,0.55,30.42,58.29,300.0,177.88
04/25/2023 19:00,816.41,0.633,32.67,58.18,300.0,152.41
04/25/2023 20:00,0.0,0.474,31.45,31.45,300.0,0.0
04/25/2023 21:00,0.0,0.496,29.67,29.67,300.0,2.99
04/25/2023 22:00,0.0,0.476,29.91,29.91,300.0,1.44
04/25/2023 23:00,0.0,0.557,28.68,28.68,300.0,0.0
04/26/2023 00:00,0.0,0.707,29.04,29.04,300.0,3.02
04/26/2023 01:00,0.0,0.525,27.19,27.19,300.0,0.74
04/26/2023 02:00,0.0,0.621,24.87,24.87,300.0,1.51
04/26/2023 03:00,0.0,0.535,24.53,24.53,300.0,0.75
04/26/2023 04:00,0.0,0.754,24.0,24.0,300.0,1.08
04/26/2023 05:00,0.0,0.707,20.76,20.76,300.0,1.23
04/26/2023 06:00,0.0,0.798,21.95,21.95,300.0,2.6
04/26/2023 07:00,35.05,0.499,18.61,19.71,300.0,11.23
04/26/2023 08:00,16.51,0.512,22.47,22.98,300.0,2.96
04/26/2023 09:00,15.4,0.472,21.77,22.25,300.0,4.4
04/26/2023 10:00,19.35,0.485,23.92,24.53,300.0,7.11
04/26/2023 11:00,11.53,0.507,20.6,20.96,300.0,2.47
04/26/2023 12:00,0.0,0.75,25.01,25.01,300.0,0.0
04/26/2023 13:00,222.99,0.67,25.92,32.89,300.0,44.54
04/26/2023 14:00,428.57,0.562,25.53,38.93,300.0,89.99
04/26/2023 15:00,670.88,0.649,26.54,47.5,300.0,131.5
04/26/2023 16:00,768.23,0.656,26.68,50.69,300.0,147.52
04/26/2023 17:00,835.18,0.723,27.32,53.42,300.0,156.81
04/26/2023 18:00,883.55,0.515,29.01,56.62,300.0,178.44
04/26/2023 19:00,824.23,0.471,28.75,54.51,300.0,174.89
04/26/2023 20:00,0.0,0.589,33.2,33.2,300.0,0.0
04/26/2023 21:00,0.0,0.555,28.38,28.38,300.0,0.0
04/26/2023 22:00,0.0,0.517,30.36,30.36,300.0,0.21
04/26/2023 23:00,0.0,0.616,30.0,30.0,300.0,1.62
04/27/2023 00:00,0.0,0.562,28.98,28.98,300.0,2.29
04/27/2023 01:00,0.0,0.717,27.91,27.91,300.0,0.0
04/27/2023 02:00,0.0,0.545,27.37,27.37,300.0,1.99
04/27/2023 03:00,0.0,0.485,23.98,23.98,300.0,0.0
04/27/2023 04:00,0.0,0.469,23.58,23.58,300.0,1.74
04/27/2023 05:00,0.0,0.515,21.97,21.97,300.0,0.0
04/27/2023 06:00,29.59,0.541,23.57,24.5,300.0,7.68
04/27/2023 07:00,0.0,0.747,24.27,24.27,300.0,2.26
04/27/2023 08:00,0.0,0.554,19.16,19.16,300.0,1.77
04/27/2023 09:00,0.0,0.567,18.07,18.07,300.0,0.0
04/27/2023 10:00,22.01,0.5,22.47,23.16,300.0,4.29
04/27/2023 11:00,13.51,0.725,24.02,24.44,300.0,4.26
04/27/2023 12:00,11.21,0.695,26.38,26.73,300.0,3.74
04/27/2023 13:00,222.2,1.081,25.76,32.7,300.0,38.2
04/27/2023 14:00,450.68,0.755,28.04,42.12,300.0,81.96
04/27/2023 15:00,608.26,0.879,29.73,48.74,300.0,108.81
04/27/2023 16:00,755.54,0.483,30.64,54.26,300.0,159.97
04/27/2023 17:00,867.88,0.736,30.8,57.93,300.0,156.8
04/27/2023 18:00,895.9,0.472,28.35,56.35,300.0,186.17
04/27/2023 19:00,828.85,1.372,30.76,56.67,300.0,110.4
04/27/2023 20:00,0.0,0.556,31.4,31.4,300.0,2.92
04/27/2023 21:00,0.0,0.491,30.63,30.63,300.0,0.5
04/27/2023 22:00,0.0,0.487,30.22,30.22,300.0,0.0
04/27/2023 23:00,0.0,0.862,31.83,31.83,300.0,0.76
04/28/2023 00:00,0.0,0.591,27.45,27.45,300.0,0.0
04/28/2023 01:00,0.0,0.469,28.58,28.58,300.0,0.0
04/28/2023 02:00,0.0,0.69,26.56,26.56,300.0,0.0
04/28/2023 03:00,0.0,0.687,23.5,23.5,300.0,1.05
04/28/2023 04:00,0.0,0.58,21.97,21.97,300.0,2.34
04/28/2023 05:00,0.0,0.5,20.0,20.0,300.0,2.04
04/28/2023 06:00,0.14,0.501,22.48,22.49,300.0,1.94
04/28/2023 07:00,0.0,0.538,21.16,21.16,300.0,0.0
04/28/2023 08:00,0.0,0.585,19.85,19.85,300.0,0.29
04/28/2023 09:00,15.6,1.047,18.44,18.93,300.0,5.22
04/28/2023 10:00,15.06,0.62,22.4,22.87,300.0,5.08
04/28/2023 11:00,16.86,0.504,22.29,22.82,300.0,6.94
04/28/2023 12:00,0.0,0.611,22.51,22.51,300.0,0.0
04/28/2023 13:00,234.4,0.965,23.34,30.67,300.0,41.08
04/28/2023 14:00,454.79,0.504,25.73,39.94,300.0,99.05
04/28/2023 15:00,603.43,0.501,28.08,46.94,300.0,126.71
04/28/2023 16:00,764.49,0.473,28.09,51.98,300.0,158.89
04/28/2023 17:00,850.15,0.599,27.84,54.4,300.0,167.74
04/28/2023 18:00,919.39,0.475,30.33,59.06,300.0,188.69
04/28/2023 19:00,890.96,1.249,32.48,60.33,300.0,123.41
04/28/2023 20:00,0.0,0.809,31.15,31.15,300.0,0.71
04/28/2023 21:00,0.0,0.491,31.02,31.02,300.0,0.0
04/28/2023 22:00,0.0,0.509,29.93,29.93,300.0,0.0
04/28/2023 23:00,0.0,0.513,28.29,28.29,300.0,0.0
04/29/2023 00:00,0.0,0.486,27.34,27.34,300.0,0.1
04/29/2023 01:00,0.0,0.715,25.02,25.02,300.0,0.0
04/29/2023 02:00,0.0,0.696,27.99,27.99,300.0,0.0
04/29/2023 03:00,0.0,0.517,25.62,25.62,300.0,0.0
04/29/2023 04:00,0.0,0.694,23.84,23.84,300.0,2.12
04/29/2023 05:00,0.0,0.634,23.13,23.13,300.0,0.52
04/29/2023 06:00,23.93,0.529,22.4,23.15,300.0,7.59
04/29/2023 07:00,1.51,0.562,20.29,20.34,300.0,0.1
04/29/2023 08:00,0.0,0.959,20.73,20.73,300.0,0.0
04/29/2023 09:00,21.92,0.95,20.68,21.36,300.0,5.15
04/29/2023 10:00,11.61,0.751,25.66,26.02,300.0,2.03
04/29/2023 11:00,14.64,0.517,24.22,24.67,300.0,2.15
04/29/2023 12:00,0.0,0.607,23.97,23.97,300.0,0.0
04/29/2023 13:00,208.57,0.858,26.98,33.49,300.0,38.17
04/29/2023 14:00,431.95,0.515,28.08,41.58,300.0,95.19
04/29/2023 15:00,614.51,0.641,25.44,44.65,300.0,125.82
04/29/2023 16:00,783.55,0.496,28.39,52.87,300.0,161.48
04/29/2023 17:00,875.92,0.598,29.73,57.1,300.0,166.43
04/29/2023 18:00,883.51,0.694,31.47,59.08,300.0,163.73
04/29/2023 19:00,885.02,1.507,30.71,58.37,300.0,108.46
04/29/2023 20:00,0.0,0.576,31.07,31.07,300.0,0.0
04/29/2023 21:00,0.0,0.969,30.36,30.36,300.0,0.0
04/29/2023 22:00,0.0,0.767,32.12,32.12,300.0,0.0
04/29/2023 23:00,0.0,0.654,27.59,27.59,300.0,0.0
04/30/2023 00:00,0.0,0.558,28.21,28.21,300.0,0.0
04/30/2023 01:00,0.0,0.769,24.88,24.88,300.0,1.38
04/30/2023 02:00,0.0,0.857,24.81,24.81,300.0,0.0
04/30/2023 03:00,0.0,0.546,25.54,25.54,300.0,0.02
04/30/2023 04:00,0.0,0.6,24.36,24.36,300.0,4.75
04/30/2023 05:00,0.0,0.626,22.35,22.35,300.0,0.23
04/30/2023 06:00,0.0,0.937,23.71,23.71,300.0,0.0
04/30/2023 07:00,61.19,0.576,23.56,25.47,300.0,13.55
04/30/2023 08:00,0.0,0.635,21.25,21.25,300.0,1.34
04/30/2023 09:00,0.0,1.101,21.9,21.9,300.0,1.09
04/30/2023 10:00,10.2,0.818,21.35,21.66,300.0,0.05
04/30/2023 11:00,30.59,0.498,23.76,24.71,300.0,6.34
04/30/2023 12:00,1.29,0.632,22.06,22.1,300.0,0.0
04/30/2023 13:00,241.96,0.913,27.75,35.32,300.0,43.52
04/30/2023 14:00,408.44,0.574,28.06,40.83,300.0,89.82
04/30/2023 15:00,616.22,0.646,25.85,45.11,300.0,124.35
04/30/2023 16:00,749.84,0.921,27.67,51.1,300.0,126.97
04/30/2023 17:00,822.38,0.602,30.52,56.22,300.0,162.3
04/30/2023 18:00,892.97,0.721,30.18,58.08,300.0,162.51
04/30/2023 19:00,815.43,0.491,32.0,57.48,300.0,163.31
04/30/2023 20:00,0.0,0.629,30.82,30.82,300.0,3.33
04/30/2023 21:00,0.0,0.509,33.47,33.47,300.0,0.0
04/30/2023 22:00,0.0,0.658,30.7,30.7,300.0,0.0
04/30/2023 23:00,0.0,0.526,33.52,33.52,300.0,0.0
05/01/2023 00:00,0.0,0.508,29.89,29.89,300.0,2.26
05/01/2023 01:00,0.0,0.591,25.76,25.76,300.0,0.0
05/01/2023 02:00,0.0,0.711,29.62,29.62,300.0,2.7
05/01/2023 03:00,0.0,0.836,26.84,26.84,300.0,0.16
05/01/2023 04:00,0.0,0.512,24.56,24.56,300.0,1.43
05/01/2023 05:00,0.0,0.515,23.92,23.92,300.0,0.0
05/01/2023 06:00,10.23,1.8,20.37,20.69,300.0,2.32
05/01/2023 07:00,2.83,0.603,18.95,19.04,300.0,1.28
05/01/2023 08:00,0.0,0.549,21.42,21.42,300.0,0.0
05/01/2023 09:00,0.0,0.511,23.72,23.72,300.0,0.0
05/01/2023 10:00,0.0,0.679,22.75,22.75,300.0,0.72
05/01/2023 11:00,8.43,0.545,25.51,25.78,300.0,0.0
05/01/2023 12:00,0.0,0.602,25.97,25.97,300.0,1.86
05/01/2023 13:00,218.27,0.475,25.22,32.04,300.0,50.58
05/01/2023 14:00,434.05,0.5,28.26,41.83,300.0,95.53
05/01/2023 15:00,608.36,0.494,30.06,49.08,300.0,123.61
05/01/2023 16:00,794.31,0.563,28.87,53.69,300.0,156.95
05/01/2023 17:00,865.68,0.617,29.7,56.75,300.0,165.55
05/01/2023 18:00,877.33,0.539,31.03,58.44,300.0,175.51
05/01/2023 19:00,880.28,0.511,27.7,55.21,300.0,177.97
05/01/2023 20:00,0.0,0.577,31.91,31.91,300.0,5.1
05/01/2023 21:00,0.0,0.884,32.4,32.4,300.0,0.0
05/01/2023 22:00,0.0,0.582,31.03,31.03,300.0,0.0
05/01/2023 23:00,0.0,0.514,30.54,30.54,300.0,0.0
05/02/2023 00:00,0.0,0.528,29.05,29.05,300.0,0.0
05/02/2023 01:00,0.0,0.553,24.91,24.91,300.0,0.0
05/02/2023 02:00,0.0,0.483,29.11,29.11,300.0,2.02
05/02/2023 03:00,0.0,0.545,24.77,24.77,300.0,1.03
05/02/2023 04:00,0.0,0.568,23.19,23.19,300.0,1.03
05/02/2023 05:00,0.0,0.935,25.12,25.12,300.0,2.55
05/02/2023 06:00,0.0,0.85,23.75,23.75,300.0,0.97
05/02/2023 07:00,37.76,0.604,22.2,23.38,300.0,6.29
05/02/2023 08:00,0.0,0.561,22.77,22.77,300.0,1.42
05/02/2023 09:00,0.0,0.521,20.05,20.05,300.0,0.0
05/02/2023 10:00,7.15,0.558,22.16,22.39,300.0,0.68
05/02/2023 11:00,38.89,0.489,25.02,26.24,300.0,9.0
05/02/2023 12:00,31.52,0.515,23.1,24.09,300.0,7.04
05/02/2023 13:00,269.17,0.604,23.82,32.24,300.0,54.4
05/02/2023 14:00,428.85,1.058,26.73,40.14,300.0,69.29
05/02/2023 15:00,653.57,0.789,28.06,48.49,300.0,119.73
05/02/2023 16:00,763.68,0.78,30.09,53.95,300.0,135.95
05/02/2023 17:00,872.36,0.648,28.08,55.35,300.0,168.61
05/02/2023 18:00,873.03,1.084,27.12,54.4,300.0,137.03
05/02/2023 19:00,854.99,0.544,32.83,59.55,300.0,166.22
05/02/2023 20:00,0.0,0.496,29.99,29.99,300.0,0.12
05/02/2023 21:00,0.0,0.506,30.53,30.53,300.0,3.17
05/02/2023 22:00,0.0,0.481,27.67,27.67,300.0,0.0
05/02/2023 23:00,0.0,0.575,31.69,31.69,300.0,0.0
05/03/2023 00:00,0.0,0.734,29.77,29.77,300.0,1.72
05/03/2023 01:00,0.0,0.557,28.5,28.5,300.0,0.0
05/03/2023 02:00,0.0,0.73,27.2,27.2,300.0,2.54
05/03/2023 03:00,0.0,0.601,22.36,22.36,300.0,0.0
05/03/2023 04:00,0.0,0.518,22.77,22.77,300.0,0.0
05/03/2023 05:00,0.0,0.569,22.53,22.53,300.0,1.58
05/03/2023 06:00,0.0,0.483,21.29,21.29,300.0,0.2
05/03/2023 07:00,0.0,0.51,21.51,21.51,300.0,0.22
05/03/2023 08:00,0.0,0.784,22.11,22.11,300.0,0.0
05/03/2023 09:00,28.43,0.726,23.42,24.31,300.0,5.24
05/03/2023 10:00,0.0,0.842,20.19,20.19,300.0,1.73
05/03/2023 11:00,0.0,0.655,23.2,23.2,300.0,0.0
05/03/2023 12:00,32.85,0.511,25.31,26.34,300.0,9.0
05/03/2023 13:00,258.84,1.088,24.06,32.15,300.0,44.33
05/03/2023 14:00,451.66,0.497,26.46,40.57,300.0,98.7
05/03/2023 15:00,632.18,0.554,28.74,48.49,300.0,132.99
05/03/2023 16:00,778.8,0.487,29.26,53.6,300.0,161.53
05/03/2023 17:00,876.13,0.576,31.29,58.67,300.0,170.01
05/03/2023 18:00,934.33,0.494,31.22,60.41,300.0,187.53
05/03/2023 19:00,880.04,0.52,31.11,58.61,300.0,176.38
05/03/2023 20:00,0.0,0.712,29.99,29.99,300.0,1.53
05/03/2023 21:00,0.0,0.529,31.94,31.94,300.0,0.0
05/03/2023 22:00,0.0,0.48,31.22,31.22,300.0,1.74
05/03/2023 23:00,0.0,0.658,28.79,28.79,300.0,0.14
05/04/2023 00:00,0.0,0.557,30.24,30.24,300.0,1.11
05/04/2023 01:00,0.0,0.518,30.07,30.07,300.0,4.78
05/04/2023 02:00,0.0,0.589,25.88,25.88,300.0,0.0
05/04/2023 03:00,0.0,0.56,24.48,24.48,300.0,0.0
05/04/2023 04:00,0.0,0.733,23.22,23.22,300.0,0.39
05/04/2023 05:00,0.0,0.63,20.82,20.82,300.0,0.7
05/04/2023 06:00,3.69,0.553,25.55,25.66,300.0,2.58
05/04/2023 07:00,39.02,0.497,21.37,22.59,300.0,8.14
05/04/2023 08:00,0.0,0.518,20.58,20.58,300.0,0.0
05/04/2023 09:00,0.0,0.594,20.35,20.35,300.0,0.0
05/04/2023 10:00,6.09,0.704,21.96,22.15,300.0,0.0
05/04/2023 11:00,0.0,0.668,22.29,22.29,300.0,0.0
05/04/2023 12:00,0.57,0.57,26.53,26.55,300.0,0.0
05/04/2023 13:00,202.52,0.736,23.7,30.03,300.0,45.34
05/04/2023 14:00,481.26,0.53,24.56,39.6,300.0,100.93
05/04/2023 15:00,627.09,0.491,28.99,48.59,300.0,133.99
05/04/2023 16:00,825.35,0.722,29.21,55.0,300.0,150.43
05/04/2023 17:00,874.59,0.696,30.07,57.4,300.0,161.73
05/04/2023 18:00,926.68,0.512,32.04,61.0,300.0,183.2
05/04/2023 19:00,874.17,0.519,31.91,59.22,300.0,176.76
